"Gene","Non-unique Gene name","No. isolates","No. sequences"
"SRR6929604_assembly_CDS_4845","shell","24","27"
"SRR15376151_assembly_CDS_2304","persistent","175","175"
"SRR8192791_assembly_CDS_3468","shell","55","57"
"SRR8192791_assembly_CDS_4492","shell","17","18"
"SRR4301571_assembly_CDS_3895","shell","53","55"
"SRR4301513_assembly_CDS_2312","persistent","175","175"
"SRR4301513_assembly_CDS_2921","persistent","175","175"
"SRR4301513_assembly_CDS_3785","cloud","3","3"
"SRR4301513_assembly_CDS_3817","cloud","3","3"
"SRR4301513_assembly_CDS_4009","cloud","3","3"
"SRR14419383_assembly_CDS_2435","cloud","8","8"
"SRR14419383_assembly_CDS_4069","persistent","175","176"
"SRR3195852_assembly_CDS_1261","shell","23","23"
"SRR15415540_assembly_CDS_1721","cloud","3","3"
"SRR15415540_assembly_CDS_2553","cloud","10","10"
"SRR15415540_assembly_CDS_2969","shell","11","11"
"SRR3205742_assembly_CDS_0105","shell","54","55"
"SRR6929635_assembly_CDS_4970","shell","66","69"
"SRR4301519_assembly_CDS_3235","persistent","174","174"
"SRR9994124_assembly_CDS_0718","cloud","1","1"
"SRR15415574_assembly_CDS_2436","cloud","3","4"
"SRR15415574_assembly_CDS_2852","cloud","6","6"
"SRR15415574_assembly_CDS_3300","cloud","8","8"
"SRR15415574_assembly_CDS_3716","cloud","7","7"
"SRR15415574_assembly_CDS_4164","cloud","1","1"
"SRR15376142_assembly_CDS_4631","shell","13","13"
"SRR8192791_assembly_CDS_4749","persistent","170","170"
"SRR8192791_assembly_CDS_4781","shell","47","47"
"SRR3195836_assembly_CDS_4688","cloud","3","3"
"SRR15415557_assembly_CDS_2377","shell","69","70"
"DRR381669_assembly_CDS_1889","cloud","1","1"
"SRR15277995_assembly_CDS_3897","shell","15","15"
"SRR4301521_assembly_CDS_4880","shell","13","13"
"DRR381740_assembly_CDS_4839","cloud","7","7"
"SRR15376145_assembly_CDS_4147","shell","12","12"
"SRR15376143_assembly_CDS_4748","cloud","8","8"
"SRR6929611_assembly_CDS_2597","shell","57","57"
"SRR6929611_assembly_CDS_4102","cloud","1","1"
"SRR6929611_assembly_CDS_4134","cloud","1","1"
"SRR6929611_assembly_CDS_4518","cloud","7","7"
"SRR6929611_assembly_CDS_4550","cloud","6","6"
"SRR6929611_assembly_CDS_4582","cloud","2","2"
"SRR6929611_assembly_CDS_5062","shell","31","31"
"SRR3195839_assembly_CDS_4660","cloud","7","7"
"SRR5413253_assembly_CDS_0235","shell","11","11"
"SRR2914453_assembly_CDS_4892","cloud","7","7"
"SRR6929611_assembly_CDS_4103","cloud","1","1"
"SRR6929611_assembly_CDS_4135","cloud","1","1"
"SRR6929611_assembly_CDS_4519","cloud","7","7"
"SRR15376152_assembly_CDS_3294","cloud","4","4"
"SRR4301548_assembly_CDS_3248","cloud","5","5"
"SRR2914455_assembly_CDS_4568","cloud","7","7"
"SRR2914455_assembly_CDS_4984","shell","52","58"
"SRR15415578_assembly_CDS_1696","cloud","8","8"
"SRR4301521_assembly_CDS_2545","persistent","175","175"
"SRR15415580_assembly_CDS_0338","cloud","2","2"
"DRR381665_assembly_CDS_0971","cloud","9","9"
"SRR15277995_assembly_CDS_3837","shell","24","24"
"SRR15415580_assembly_CDS_0339","cloud","2","2"
"DRR381701_assembly_CDS_2789","persistent","172","184"
"SRR427084_assembly_CDS_4236","cloud","6","6"
"SRR4301579_assembly_CDS_4495","cloud","3","3"
"SRR4301579_assembly_CDS_4815","cloud","1","1"
"SRR3195836_assembly_CDS_4757","cloud","6","6"
"SRR15415613_assembly_CDS_3099","cloud","3","3"
"SRR15415574_assembly_CDS_3594","shell","66","66"
"SRR15415574_assembly_CDS_4106","cloud","3","3"
"SRR15415574_assembly_CDS_4714","cloud","1","1"
"DRR381635_assembly_CDS_4361","cloud","6","6"
"DRR381635_assembly_CDS_4777","cloud","1","1"
"SRR9994124_assembly_CDS_0725","cloud","1","1"
"SRR2914455_assembly_CDS_3803","cloud","7","7"
"SRR4301514_assembly_CDS_1470","cloud","3","3"
"SRR4301514_assembly_CDS_1598","cloud","3","3"
"SRR15415610_assembly_CDS_3772","cloud","7","7"
"SRR15415610_assembly_CDS_4668","cloud","1","1"
"SRR9994124_assembly_CDS_4343","cloud","3","3"
"SRR10520171_assembly_CDS_0766","cloud","1","1"
"SRR13167188_assembly_CDS_0293","shell","159","177"
"DRR381669_assembly_CDS_2857","cloud","3","3"
"SRR9994124_assembly_CDS_0727","cloud","1","1"
"SRR4301562_assembly_CDS_4833","cloud","1","1"
"SRR4301562_assembly_CDS_4929","cloud","3","3"
"SRR6929601_assembly_CDS_1437","shell","160","161"
"SRR15415574_assembly_CDS_2863","cloud","2","2"
"SRR13160357_assembly_CDS_3280","cloud","5","5"
"SRR15415540_assembly_CDS_1573","cloud","1","1"
"SRR15415540_assembly_CDS_3685","cloud","1","1"
"SRR5413253_assembly_CDS_0021","cloud","2","2"
"DRR381635_assembly_CDS_3086","cloud","1","1"
"SRR15415539_assembly_CDS_3183","cloud","4","4"
"SRR15415613_assembly_CDS_3138","cloud","2","2"
"SRR15415613_assembly_CDS_3170","cloud","3","3"
"SRR13160360_assembly_CDS_3175","cloud","5","5"
"SRR15415620_assembly_CDS_4114","cloud","1","1"
"SRR15415620_assembly_CDS_4530","cloud","2","2"
"SRR15415620_assembly_CDS_4754","cloud","2","2"
"DRR381740_assembly_CDS_4628","cloud","2","2"
"SRR4301525_assembly_CDS_4755","cloud","2","2"
"SRR6929611_assembly_CDS_4052","cloud","1","1"
"SRR6929611_assembly_CDS_4084","cloud","1","1"
"SRR6929611_assembly_CDS_4116","cloud","1","1"
"SRR5413253_assembly_CDS_4956","cloud","4","4"
"SRR6929633_assembly_CDS_3517","persistent","175","175"
"SRR15415532_assembly_CDS_3105","cloud","1","1"
"SRR4301514_assembly_CDS_1512","cloud","2","2"
"SRR4301514_assembly_CDS_1544","cloud","2","2"
"SRR15415620_assembly_CDS_4118","cloud","1","1"
"DRR381634_assembly_CDS_4674","cloud","2","2"
"SRR3180502_assembly_CDS_4407","cloud","1","1"
"SRR3191403_assembly_CDS_4755","cloud","1","1"
"SRR6929623_assembly_CDS_0579","shell","56","57"
"SRR15415578_assembly_CDS_3601","cloud","2","2"
"SRR15415578_assembly_CDS_4433","cloud","7","7"
"SRR10520171_assembly_CDS_4012","cloud","1","1"
"SRR10520171_assembly_CDS_4684","cloud","1","1"
"SRR13167188_assembly_CDS_0466","shell","54","54"
"SRR15415540_assembly_CDS_2639","cloud","1","1"
"SRR4301562_assembly_CDS_4494","cloud","1","1"
"SRR15415557_assembly_CDS_3295","cloud","1","1"
"DRR381669_assembly_CDS_4985","cloud","2","2"
"SRR15376151_assembly_CDS_2616","shell","156","156"
"SRR15376151_assembly_CDS_2744","cloud","2","2"
"SRR15376151_assembly_CDS_3448","cloud","1","1"
"SRR15415574_assembly_CDS_4316","cloud","1","1"
"SRR15415574_assembly_CDS_4796","cloud","1","1"
"SRR4301577_assembly_CDS_4401","cloud","1","1"
"SRR15415557_assembly_CDS_3842","cloud","1","1"
"SRR15415557_assembly_CDS_4739","shell","137","192"
"SRR15415547_assembly_CDS_0615","cloud","2","2"
"SRR15415557_assembly_CDS_4644","cloud","3","3"
"SRR2914455_assembly_CDS_2093","cloud","1","1"
"SRR5870510_assembly_CDS_2805","persistent","175","175"
"SRR15415613_assembly_CDS_3121","cloud","2","2"
"SRR15415613_assembly_CDS_3153","cloud","2","2"
"SRR15277999_assembly_CDS_4937","cloud","2","2"
"SRR15415610_assembly_CDS_3537","cloud","1","1"
"SRR15415578_assembly_CDS_4250","cloud","2","2"
"SRR10520171_assembly_CDS_4917","cloud","2","2"
"SRR13160357_assembly_CDS_4739","cloud","2","2"
"SRR6929627_assembly_CDS_0526","shell","57","58"
"SRR6929627_assembly_CDS_0558","persistent","175","175"
"SRR6929627_assembly_CDS_0590","cloud","1","1"
"SRR6929627_assembly_CDS_0622","persistent","175","175"
"SRR6929627_assembly_CDS_0655","persistent","175","175"
"SRR6929627_assembly_CDS_0687","persistent","175","175"
"SRR6929627_assembly_CDS_0719","persistent","175","175"
"SRR6929627_assembly_CDS_0751","persistent","175","175"
"SRR6929627_assembly_CDS_0879","persistent","175","175"
"SRR6929627_assembly_CDS_0911","persistent","175","175"
"SRR6929627_assembly_CDS_0943","persistent","175","175"
"SRR6929627_assembly_CDS_0975","persistent","175","175"
"SRR6929627_assembly_CDS_1007","persistent","175","175"
"SRR6929627_assembly_CDS_1039","persistent","175","175"
"SRR6929627_assembly_CDS_1071","persistent","175","175"
"SRR6929627_assembly_CDS_1103","persistent","175","175"
"SRR6929627_assembly_CDS_1167","persistent","175","175"
"SRR6929627_assembly_CDS_1199","persistent","175","175"
"SRR6929627_assembly_CDS_1231","persistent","175","175"
"SRR6929627_assembly_CDS_1263","persistent","175","175"
"SRR6929627_assembly_CDS_1327","persistent","175","175"
"SRR6929627_assembly_CDS_1359","persistent","175","175"
"SRR6929627_assembly_CDS_1391","persistent","175","175"
"SRR6929627_assembly_CDS_1551","persistent","175","175"
"SRR6929627_assembly_CDS_1583","persistent","175","175"
"SRR6929627_assembly_CDS_1615","persistent","175","175"
"SRR6929627_assembly_CDS_1647","persistent","175","175"
"SRR6929627_assembly_CDS_1679","persistent","175","175"
"SRR6929627_assembly_CDS_1711","persistent","175","175"
"SRR6929627_assembly_CDS_1743","persistent","169","171"
"SRR6929627_assembly_CDS_1807","persistent","175","175"
"SRR6929627_assembly_CDS_1839","persistent","175","175"
"SRR6929627_assembly_CDS_1871","persistent","175","175"
"SRR6929627_assembly_CDS_1903","persistent","175","175"
"SRR6929627_assembly_CDS_1935","persistent","175","175"
"SRR6929627_assembly_CDS_1967","persistent","175","175"
"SRR6929627_assembly_CDS_1999","persistent","175","175"
"SRR6929627_assembly_CDS_2031","persistent","175","175"
"SRR6929627_assembly_CDS_2063","persistent","175","350"
"SRR6929627_assembly_CDS_2095","persistent","175","175"
"SRR6929627_assembly_CDS_2127","persistent","175","175"
"SRR6929627_assembly_CDS_2159","persistent","175","175"
"SRR6929627_assembly_CDS_2191","persistent","174","174"
"SRR6929627_assembly_CDS_2223","persistent","175","175"
"SRR6929627_assembly_CDS_2255","persistent","172","172"
"SRR6929627_assembly_CDS_2287","shell","158","158"
"SRR6929627_assembly_CDS_2319","persistent","175","175"
"SRR6929627_assembly_CDS_2351","persistent","175","175"
"SRR6929627_assembly_CDS_2383","persistent","175","175"
"SRR6929627_assembly_CDS_2415","persistent","175","175"
"SRR6929627_assembly_CDS_2447","persistent","173","173"
"SRR6929627_assembly_CDS_2479","persistent","175","175"
"SRR6929627_assembly_CDS_2511","persistent","175","175"
"SRR6929627_assembly_CDS_2543","persistent","175","175"
"SRR6929627_assembly_CDS_2575","persistent","173","173"
"SRR6929627_assembly_CDS_2639","persistent","175","175"
"SRR6929627_assembly_CDS_2671","persistent","175","175"
"SRR6929627_assembly_CDS_2703","persistent","175","175"
"SRR6929627_assembly_CDS_2767","persistent","174","175"
"SRR6929627_assembly_CDS_2799","persistent","175","175"
"SRR6929627_assembly_CDS_2831","persistent","175","175"
"SRR6929627_assembly_CDS_2863","persistent","175","175"
"SRR6929627_assembly_CDS_2895","persistent","175","175"
"SRR6929627_assembly_CDS_2927","persistent","169","169"
"SRR6929627_assembly_CDS_2991","persistent","175","176"
"SRR6929627_assembly_CDS_3023","persistent","175","175"
"SRR6929627_assembly_CDS_3055","persistent","175","175"
"SRR6929627_assembly_CDS_3087","persistent","175","175"
"SRR6929627_assembly_CDS_3279","persistent","175","175"
"SRR6929627_assembly_CDS_3343","persistent","175","175"
"SRR6929627_assembly_CDS_3375","persistent","175","175"
"SRR6929627_assembly_CDS_3439","persistent","175","175"
"SRR6929627_assembly_CDS_3471","persistent","175","175"
"SRR6929627_assembly_CDS_3503","persistent","175","175"
"SRR6929627_assembly_CDS_3535","persistent","175","175"
"SRR6929627_assembly_CDS_3567","persistent","175","175"
"SRR6929627_assembly_CDS_3599","persistent","174","174"
"SRR7439153_assembly_CDS_1627","persistent","175","175"
"SRR7439153_assembly_CDS_1659","persistent","175","175"
"SRR7439153_assembly_CDS_1691","persistent","175","175"
"SRR7439153_assembly_CDS_1947","persistent","175","175"
"SRR7439153_assembly_CDS_1979","persistent","174","174"
"SRR7439153_assembly_CDS_2011","persistent","175","175"
"SRR7439153_assembly_CDS_2043","persistent","175","175"
"SRR7439153_assembly_CDS_2075","persistent","175","175"
"SRR7439153_assembly_CDS_2107","persistent","175","175"
"SRR7439153_assembly_CDS_2139","persistent","175","176"
"SRR7439153_assembly_CDS_2171","persistent","175","175"
"SRR7439153_assembly_CDS_2395","persistent","175","175"
"SRR7439153_assembly_CDS_2427","persistent","175","175"
"SRR7439153_assembly_CDS_2459","persistent","175","175"
"SRR7439153_assembly_CDS_2491","persistent","175","175"
"SRR7439153_assembly_CDS_2523","persistent","175","175"
"SRR7439153_assembly_CDS_2555","persistent","175","175"
"SRR7439153_assembly_CDS_2587","persistent","175","175"
"SRR7439153_assembly_CDS_2619","persistent","175","175"
"SRR7439153_assembly_CDS_2651","persistent","175","175"
"SRR7439153_assembly_CDS_2683","persistent","175","175"
"SRR7439153_assembly_CDS_2715","persistent","175","175"
"SRR7439153_assembly_CDS_2747","persistent","175","175"
"SRR7439153_assembly_CDS_2843","persistent","175","176"
"SRR7439153_assembly_CDS_2907","persistent","175","175"
"SRR7439153_assembly_CDS_2939","persistent","175","175"
"SRR7439153_assembly_CDS_3003","persistent","175","175"
"SRR7439153_assembly_CDS_3099","persistent","175","175"
"SRR7439153_assembly_CDS_3131","persistent","169","169"
"SRR7439153_assembly_CDS_3163","persistent","169","169"
"SRR7439153_assembly_CDS_3227","persistent","175","175"
"SRR7439153_assembly_CDS_3259","persistent","175","175"
"SRR7439153_assembly_CDS_3292","persistent","175","175"
"SRR7439153_assembly_CDS_3356","persistent","175","176"
"SRR7439153_assembly_CDS_3388","shell","105","106"
"SRR7439153_assembly_CDS_3420","shell","154","154"
"SRR7439153_assembly_CDS_3452","persistent","175","176"
"SRR7439153_assembly_CDS_3484","persistent","175","175"
"SRR7439153_assembly_CDS_3516","persistent","175","175"
"SRR7439153_assembly_CDS_3548","persistent","175","175"
"SRR7439153_assembly_CDS_3580","persistent","173","173"
"SRR7439153_assembly_CDS_3708","persistent","175","175"
"SRR7439153_assembly_CDS_3740","persistent","175","176"
"SRR7439153_assembly_CDS_3772","persistent","175","176"
"SRR7439153_assembly_CDS_3804","persistent","174","174"
"SRR7439153_assembly_CDS_3836","persistent","175","175"
"SRR7439153_assembly_CDS_3900","persistent","175","175"
"SRR7439153_assembly_CDS_3932","persistent","175","175"
"SRR7439153_assembly_CDS_3964","persistent","175","177"
"SRR7439153_assembly_CDS_4060","persistent","171","172"
"SRR7439153_assembly_CDS_4092","shell","167","300"
"SRR7439153_assembly_CDS_4124","persistent","174","174"
"SRR7439153_assembly_CDS_4188","persistent","174","174"
"SRR7439153_assembly_CDS_4220","shell","168","168"
"SRR7439153_assembly_CDS_4252","persistent","172","179"
"SRR7439153_assembly_CDS_4284","persistent","175","175"
"SRR7439153_assembly_CDS_4348","persistent","173","173"
"SRR7439153_assembly_CDS_4412","persistent","175","175"
"SRR7439153_assembly_CDS_4444","persistent","170","170"
"SRR7439153_assembly_CDS_4476","shell","66","66"
"SRR7439153_assembly_CDS_4508","persistent","172","172"
"SRR7439153_assembly_CDS_4540","persistent","175","175"
"SRR7439153_assembly_CDS_4572","persistent","175","175"
"SRR7439153_assembly_CDS_4636","shell","106","106"
"SRR7439153_assembly_CDS_4668","shell","154","154"
"SRR7439153_assembly_CDS_4700","shell","163","163"
"SRR3205757_assembly_CDS_0559","persistent","175","175"
"SRR3205757_assembly_CDS_0592","persistent","175","175"
"SRR3205757_assembly_CDS_0624","persistent","171","171"
"SRR3205757_assembly_CDS_0656","persistent","175","175"
"SRR15415574_assembly_CDS_4780","cloud","1","1"
"SRR8292155_assembly_CDS_4871","cloud","3","3"
"SRR1509643_assembly_CDS_4869","cloud","8","8"
"SRR2914455_assembly_CDS_3805","cloud","7","7"
"SRR15415610_assembly_CDS_2846","cloud","2","2"
"SRR15415610_assembly_CDS_3774","cloud","7","7"
"SRR4301548_assembly_CDS_3191","cloud","6","6"
"SRR4301548_assembly_CDS_3223","cloud","2","2"
"SRR3180502_assembly_CDS_4590","cloud","6","6"
"SRR6929611_assembly_CDS_4111","cloud","1","1"
"SRR6929611_assembly_CDS_4527","cloud","3","3"
"SRR6929611_assembly_CDS_4559","cloud","2","2"
"SRR6929611_assembly_CDS_4591","cloud","2","2"
"SRR15415538_assembly_CDS_4625","cloud","3","3"
"SRR15415556_assembly_CDS_4707","cloud","2","2"
"SRR15415532_assembly_CDS_1468","persistent","175","178"
"SRR15415574_assembly_CDS_1232","persistent","175","175"
"SRR15415574_assembly_CDS_2864","cloud","2","2"
"SRR4301555_assembly_CDS_3602","cloud","5","5"
"SRR4301555_assembly_CDS_3858","cloud","1","1"
"SRR4301555_assembly_CDS_4754","cloud","1","1"
"SRR15415574_assembly_CDS_2513","persistent","175","175"
"SRR15415574_assembly_CDS_3793","cloud","10","10"
"SRR15415574_assembly_CDS_4017","cloud","3","3"
"SRR15415555_assembly_CDS_4170","cloud","1","1"
"SRR15415613_assembly_CDS_2531","cloud","9","9"
"SRR15415613_assembly_CDS_3107","cloud","3","3"
"SRR15415613_assembly_CDS_3139","cloud","2","2"
"SRR15415613_assembly_CDS_4868","cloud","2","2"
"SRR3195841_assembly_CDS_3659","cloud","1","1"
"SRR10520171_assembly_CDS_3238","cloud","2","2"
"SRR10520171_assembly_CDS_4007","cloud","1","1"
"SRR15674630_assembly_CDS_4313","cloud","1","1"
"SRR3195836_assembly_CDS_4767","shell","152","152"
"DRR381635_assembly_CDS_3089","cloud","6","6"
"SRR15415620_assembly_CDS_2933","cloud","1","1"
"SRR15415620_assembly_CDS_4117","cloud","1","1"
"SRR15415613_assembly_CDS_3142","cloud","2","2"
"SRR15415613_assembly_CDS_4871","cloud","2","2"
"SRR15415613_assembly_CDS_5063","cloud","2","2"
"SRR15415574_assembly_CDS_1621","persistent","175","176"
"SRR15415574_assembly_CDS_3349","cloud","2","2"
"SRR15415574_assembly_CDS_4149","cloud","2","2"
"SRR15415574_assembly_CDS_4469","cloud","2","2"
"SRR3180502_assembly_CDS_4437","cloud","5","5"
"SRR15415532_assembly_CDS_4354","cloud","1","1"
"SRR15415532_assembly_CDS_4706","cloud","1","1"
"SRR15415574_assembly_CDS_4150","cloud","2","2"
"SRR15415574_assembly_CDS_4310","cloud","1","1"
"SRR4301577_assembly_CDS_4779","cloud","1","1"
"SRR15415620_assembly_CDS_2935","cloud","1","1"
"SRR15415620_assembly_CDS_3191","cloud","1","1"
"SRR15415620_assembly_CDS_3383","cloud","1","1"
"SRR15415620_assembly_CDS_4119","cloud","1","1"
"SRR15415620_assembly_CDS_4215","cloud","2","2"
"SRR15415620_assembly_CDS_4920","shell","22","22"
"SRR15415542_assembly_CDS_0220","cloud","2","2"
"SRR15415611_assembly_CDS_2777","cloud","2","2"
"SRR15415611_assembly_CDS_3930","cloud","1","1"
"SRR9694420_assembly_CDS_3780","cloud","2","2"
"SRR4301513_assembly_CDS_3807","cloud","3","3"
"SRR4301513_assembly_CDS_3967","cloud","3","3"
"SRR4301513_assembly_CDS_4127","cloud","1","1"
"SRR4301494_assembly_CDS_2554","cloud","1","1"
"SRR4301562_assembly_CDS_3471","cloud","1","1"
"SRR4301562_assembly_CDS_4495","cloud","1","1"
"SRR4301562_assembly_CDS_4655","cloud","1","1"
"SRR6929603_assembly_CDS_2591","cloud","2","2"
